zip,county,county_fips,market_id,market_name,state,nielsen_dma_origin,county_population_2023
90001,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90002,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90003,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90004,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90005,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90006,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90007,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90008,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90010,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90011,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90012,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90013,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90014,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90015,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90016,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90017,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90018,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90019,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90020,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90021,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90022,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90023,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90024,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90025,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90026,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90027,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90028,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90029,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90031,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90032,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90033,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90034,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90035,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90036,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90037,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90038,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90039,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90040,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90041,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90042,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90043,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90044,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90045,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90046,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90047,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90048,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90049,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90052,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90056,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90057,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90058,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90059,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90061,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90062,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90063,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90064,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90065,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90066,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90067,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90068,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90069,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90071,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90073,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90077,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90079,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90089,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90094,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90095,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90201,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90210,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90211,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90212,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90220,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90221,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90222,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90230,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90232,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90240,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90241,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90242,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90245,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90247,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90248,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90249,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90250,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90254,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90255,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90260,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90262,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90263,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90265,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90266,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90270,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90272,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90274,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90275,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90277,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90278,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90280,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90290,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90291,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90292,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90293,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90301,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90302,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90303,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90304,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90305,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90401,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90402,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90403,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90404,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90405,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90501,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90502,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90503,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90504,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90505,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90506,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90601,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90602,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90603,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90604,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90605,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90606,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90620,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90621,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90623,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90630,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90631,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90638,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90639,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90640,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90650,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90660,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90670,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90680,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90701,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90703,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90704,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90706,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90710,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90712,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90713,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90715,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90716,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90717,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90720,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90723,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90731,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90732,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90740,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90742,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90743,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
90744,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90745,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90746,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90747,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90755,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90802,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90803,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90804,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90805,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90806,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90807,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90808,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90810,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90813,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90814,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90815,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90822,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90831,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
90840,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91001,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91006,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91007,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91008,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91010,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91011,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91016,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91020,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91024,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91030,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91040,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91042,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91046,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91101,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91103,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91104,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91105,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91106,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91107,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91108,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91125,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91201,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91202,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91203,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91204,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91205,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91206,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91207,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91208,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91210,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91214,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91301,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91302,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91303,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91304,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91306,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91307,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91311,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91316,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91320,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
91321,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91324,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91325,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91326,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91330,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91331,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91335,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91340,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91342,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91343,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91344,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91345,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91350,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91351,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91352,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91354,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91355,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91356,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91360,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
91361,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
91362,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
91364,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91367,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91371,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91377,Ventura County,06111,CA-01,Greater LA Core,CA,Los Angeles,832000
91381,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91384,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91387,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91390,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91401,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91402,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91403,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91405,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91406,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91411,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91423,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91436,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91501,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91502,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91504,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91505,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91506,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91601,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91602,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91604,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91605,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91606,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91607,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91608,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91702,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91706,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91711,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91722,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91723,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91724,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91731,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91732,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91733,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91740,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91741,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91744,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91745,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91746,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91748,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91750,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91754,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91755,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91759,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91765,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91766,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91767,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91768,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91770,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91773,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91775,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91776,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91780,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91789,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91790,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91791,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91792,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91801,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
91803,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
92328,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
92384,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
92389,Inyo County,06027,CA-01,Greater LA Core,CA,Los Angeles,19000
92397,Los Angeles County,06037,CA-01,Greater LA Core,CA,Los Angeles,9720000
92602,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92603,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92604,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92606,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92610,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92612,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92614,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92617,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92618,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92620,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92624,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92625,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92626,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92627,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92629,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92630,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92637,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92646,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92647,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92648,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92649,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92651,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92653,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92655,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92656,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92657,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92660,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92661,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92662,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92663,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92673,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92675,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92676,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92677,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92678,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92679,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92683,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92688,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92691,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92692,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92694,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92697,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92701,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92703,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
92704,Orange County,06059,CA-01,Greater LA Core,CA,Los Angeles,3170000
